Tweet index	Label	Tweet text
1885	0	helenohenzo understanding something make expert field
1886	0	one many reasons dislike #alabama fans #auburn #rolltide #myass #jakellmitchell httptcontkngoeg
1887	1	im glad work double new years eve new years day #pissed
1888	0	pompeyairways yeah ignored point
1889	1	kevinncyrus lol course best
1890	0	jodalatour foxnews would said gop africans brought want pick cotton
1891	1	kaist oh come give chance trust worthy sns warriors followers uberright wing portal
1892	1	went well
1893	1	tobiashellquist wow fluent finnish
1894	1	#socialmedia perfectly normal talk people pictures
1895	1	cyclocosm hey word ban home page like two three times though #acknowledgementisfirststep
1896	1	thegoodgodabove xmas christmas abbreviation christs mass thatkevinsmith httptcocgojwvltl
1897	1	mauricefosso thats mean #sorrynotsorry
1898	1	end talking oh waitwe dont talkwhooops #cutestcouple
1899	0	year ago would writing tshirt anymore thanks sfslacrosse wwpinc #merryxmas httptcocpsujfkmx
1900	0	goodie bags nd grade done #whatsnext
1901	1	nooooo religious freedoms one ever gets controlled oppressed dominant religion
1902	1	good luck today dj durkin great florida gator #fuckuf
1903	1	none goodbye beard sorts #mensfashion httptcooxvqmobzsb
1904	0	horses hornless unicorns #enlightened #mystical #wow #on #drugs
1905	1	last day working week lets see bad get #positive
1906	0	wish mf would :oncoming_fist: :oncoming_fist: day
1907	0	#cute awake right
1908	0	angryface #leo #kids #fun #face #angry httptcowmnwignrm
1909	1	cjcarson children home status woohoo isnt fun :unamused_face: :pensive_face:
1910	1	wonderful weather havingi might need sunscreen today :smiling_face_with_sunglasses: 󾍁
1911	1	grocery store pharmacy sensible grpress offices apartments owners monroe avenue factory ponder options
1912	1	least tan looks good :flushed_face: :face_with_tears_of_joy: need learn appreciate pale skin :see-no-evil_monkey:
1913	1	well today gonna great day :OK_hand:
1914	0	complex word understand bigjdog rbrnetwork dywanwii
1915	1	beauty :unamused_face: #manitibaprobs
1916	1	cramps front husbands knee back yeah sleep seems possible tonight #suckitmothernature
1917	1	shame third time pregnant duchess wears designer dress third time new york httptcohkxpfkkwz via femail
1918	1	scholey nah dont think says fck enough album #angryman #oldschool
1919	0	gotta record favorite show tamarvince season finale :purple_heart:
1920	0	photo abstract tribal bubble jumpsuit size sxl cost httptcocjnjwxwnu
1921	1	sums week really #nursinglife #workingdaysandnights httptcoxvnjbissy
1922	1	kseaboldt pace kcroyals activity winter meetings giving vertigo
1923	0	says women blacks different species dolphinman rbrnetwork harrythetech timowensby theoldbreed
1924	0	literally get pamper day tomorrow get cray julia raven bay #whatmorecouldaguyaskfor
1925	1	excited spend next hours school
1926	1	er sucked tonight urgent care tomorrow yay #fml #ugh
1927	0	blessed stressed hype next year #hailstate httptcofbfgovp
1928	0	dares play game lol #shots #sex #fine #tipsy #drunk #dead :face_with_tears_of_joy: #needagoodlaugh httptcoetkxzpfvx
1929	0	still time enter modereus sample #giveaway youtube channel check httptcobumumrqh #modere #bbloggers #beauty
1930	1	love waking grumpy people
1931	0	businessinsider tmobiles ceo thinks apple watch going huge httptcoinnztcgs
1932	1	inception episode tangerine spinning top subtle
1933	1	always count freshmen make library loud thanks
1934	0	parlett hes played minutes field steal fouls thats thats hes done
1935	0	chuckcjohnson breaking #realjournalist bullying major problem nations high schools
1936	1	looking forward nice long km #cycle tomorrow minus degree weather #fool #festive
1937	0	might go back bed easier making effort patrickrowe #wrong :face_with_tears_of_joy: :loudly_crying_face:
1938	1	outsilver lasvegascapper ya history told us anything betting sports great way make money
1939	0	devinheroux cbceyeopener downtowncalgary stunning today wasnt
1940	1	thecheshirekat thelividpatriot ya cause country calm peaceful everyone arming
1941	0	chriscomben lexpersaud priory contract wear hugely popular priory ultras #does #count #xxx
1942	1	white people irrelevant point black community needs rise yall control #truth
1943	1	great start day
1944	1	im fricken peachy today
1945	0	thetweetofgod even think religious freedom restoration act michigan ridiculous
1946	0	liamwalker term time son :grinning_squinting_face: :smiling_face_with_sunglasses:
1947	0	worth read #christians persecution face #equality #respect #sectarianviolence #countyourblessings httptcoevtmzbljyk
1948	0	may may obsessed grinch :smirking_face:
1949	0	revarun cofe money churchhttptcoqwbriavksmartphone app pays youseehttptcordlrugnie go httpstcocpjzkegne
1950	0	thebearded overpay talent get stuck w talent perpetuates losing cycle cubs
1951	1	cnsnews say aint joe would imagine government program fraught fraud ever happened
1952	1	suprfruit think gay wrong like people chose gay piss magic old man lives sky
1953	1	cnnreliable criticism rollingstone promo special featuring #billcosby #rape victims airs #hypocrites
1954	0	#pmharper gets reelected r possibilities #cpc cheated #canada collective #stockholmsyndrome doomed
1955	0	trivia crack taking life
1956	0	lcooney orthorize drjmetz wykdwench awesome
1957	1	amazing start weekend #ohgoditsfridayagain
1958	1	thevampsband doesnt
1959	0	canny wait get new phone sneaks clothes thursday #payday #would #be #rude #too
1960	0	rocking christmas socks work little things like make happy #essentialservice :Santa_Claus: :Christmas_tree: httptcoejqetthit
1961	1	felt ill since kos eugh great end great week #beenshite #killme
1962	1	grandma gulping hot coco loudly mom goes gulping grandma im queefing #haha
1963	1	glad theyve found way make gospel socially relevant klingons httptcorksidvfkc
1964	0	oo ummmso like rtredskins family safe #happythanksgiving httptcoluemyfptnh
1965	0	death likely caused wrong time
1966	0	benvolin arashmarkazi everybody keeps saying gronk large contingent patriots else rob
1967	1	dad step mom bitching christmas :smiling_face_with_smiling_eyes: :Christmas_tree: :face_with_steam_from_nose: #ugh
1968	1	internet got like :weary_face: #stillalive httptcoqckaqnqz
1969	1	joy overnight stakeouts
1970	0	arlo billbruno atomicdeke ftwpodcast followthatband joeftwpodcast
1971	1	gutted doyle gone back #wwfc dont think saw hes capable #cpfc
1972	0	dairymannz called dairygirlnz
1973	0	sunset january pm temperatures ℃ partly cloudy
1974	1	cant wait boyfriend come home kick butt shape :see-no-evil_monkey: :face_with_tears_of_joy: dylanjohannink
1975	0	hmmm dinner
1976	1	challah french toast christmas
1977	0	litamacwolfzero far room
1978	1	mrsdtownsend would lennysimples #superman #childagain httptcooapnorpwf
1979	0	woohoo admitting someone literally needs nothing med refills httptcozqcccqa
1980	0	tonybrown thats easy part giving man money go grab mine tomorrow morning cant dealing town stressfull
1981	1	family time nice im ready back work fine morning
1982	1	loose lips sink ships loose tweets sink fleets nasni theatre coronado ca httpstcodvffrwoq
1983	0	seriously tho need anytime winter break shoot text probably wont respond cuz ill likely eating hey
1984	0	policymic scream message want security footage #antoniomartin #ferguson #endracism #socialjustice #blacklivesmatter
1985	1	oh laboureoin davidcameron would need take twitter peddle piffle
1986	0	lovely first day friends family swim sort cleanse curry less time social media time others #startasyoumeantogoon
1987	0	craigavonc left blue bin per calendar lifted checked website indicates green bin happy
1988	0	outtaherrrrreee well face peyton today one league hope td passes theyre thomas lol
1989	0	good game bad game good game bad game :expressionless_face: :pouting_face:
1990	0	half hour walk #proud
1991	1	shotofpatron #noodlescene anyone zen oh wait #deadhenry #bouncebackannie silly makes sense
1992	1	year ending perfectly :face_with_tears_of_joy:
1993	1	fair deblasio asked #blacklivesmatter folks stop protesting postfunerals police protesting cool
1994	0	spenergypeople actually going contact rather apologising via twitter
1995	0	go get broke ass bitches fault
1996	0	things see bath body works #worstoutfit cute #wtf httptcoidqkqmbvea
1997	0	seems proudmaryboise wants endorse linkedin thoughts #omcchat crowd
1998	0	christmas part two began parents house todaymany giftsmountains wrapping paperexcited nephewmissing batteries veggie chilli
1999	1	youre great keeping conversation
2000	0	uberfacts men shaved heads perceived inch taller stronger men hair kojakm
2001	0	reedwilkerson tempted didnt want oneup tats mine
2002	1	awesome rainy day track httptcoinzfxqcjgu
2003	1	love working sundays httptcobccpi
2004	1	burger king hacking weirdest funniest definetely
2005	0	hard people cover mouth cough specially old people wtf isnt common curtesy #coveryomouf #nasty
2006	0	dont know love also freaking hate someone much :unamused_face:
2007	1	love people dont act like adults
2008	0	spicy cali roll cali roll dab sauce w f
2009	0	darknetnews bipartisanism time capsule current time
2010	1	azealia banks call iggy igloo australianwooow incredible rapper diss another one
2011	0	call chinese millionaire
2012	1	customers christmas time nice
2013	1	first day christmas shopping tomorrow wait
2014	1	ive visited #pakistan many times sez barackobama
2015	1	matthdgamer fut ofc corners faaaantastic
2016	1	small amount lads birds nests hair cuts #ha #allover
2017	1	keep cops civilians accountable body cameras rip eric gardner cameras dont keep people accountable people
2018	0	#one many services offer #people ask #stupid questions
2019	0	awesome performance choral students victoriaarts tonight theyre developing young stars future right #yeg
2020	0	every parent wants child get ahead help child sponsorshipgrant themmbf #charity
2021	0	one ear breaks headphones frustrating #today
2022	1	stellabearrr oliviaboxall sounds like flat wonderful morn #hah #wotwot
2023	0	daiyafoods tried pizza tonight got evermancoop #pensacola #yummy great job httptcouaojvnf
2024	0	barackobama happened acorn voter fraud people
2025	1	wow glad cycle weather
2026	0	ugpk yeah honour picture lyrics sketched :flushed_face:
2027	1	great time learn male reproductive system biggest brightest power point slides ever #biology
2028	1	mvp goes concordia wifi
2029	1	good lie
2030	1	cant wait go post office get bent shipping fees mail folks #christmas gifts montana
2031	0	cant wait weekend overthen xmas parties #hateschmoozing
2032	1	silence #timessquare #ericgarner last night broken #nypd siren watch ifussss app httptcoqjqlmu
2033	1	towing company commuter car towed httptcoonbslqahp
2034	1	crystalswi must really bad game superb comedian like philly phil cant squeeze humor
2035	1	love happens httptcockmixbpgar
2036	1	lolit rss agenda modi bribed un officals make yoga day international #secularindia #anticonversionlaw #hypocrites
2037	0	life
2038	1	found th grade education httpstcooujznnuei must slept entire year
2039	0	#notcies #eu keeping deficits successful eus budgetsurveillance mechanism httptcoorylhiw
2040	0	girls wake people dead #worth #watching
2041	0	gomeznei im done finals thursday would nice lol leave friday time :airplane:
2042	0	uovervindelig sex
2043	0	simply wonderful christmas time
2044	0	itvdean aguero long time city could buy bony january
2045	1	im happy two hours sleep got last night :weary_face:
2046	0	secret #change focus energy fighting old building new source unknown #quotes #qvaw
2047	0	rdeye brand designed accessory easy carry comfortable httptcotvkhumwagz
2048	0	tortedelini ill check
2049	1	last day sewing selfie #fashionmajor #rough #sewing #weresogood erikarose httptcoymthyuccjd
2050	1	bjpee hv balls dare lift ristrictions mro ahead modis #kashmir visitkashmiris wl show u much thy love #modi
2051	0	shes got something cant trustits something mysterious
2052	1	susancarlson blue ribbon panel good
2053	0	#indonesia #four #large #parts #crashed #airasia #jet #found #on #sea #floor httptcoxajyqiz via reuters
2054	0	dszymborski swydan paul believes rubby webster kelly etc bad players based projections believe upside
2055	1	kimkardashian cropped child picture #motheroftheyear httptcofleywkfyzq
2056	1	rt jeremyclarkson places get stuck traffic jam httptconaxwjhk
2057	1	oh yess dean smith ref plus side thompson #improved
2058	0	dark grass rustle wwwmonstermmorpg com #brakiest #monstermmorpg #mt httptcozcauxxhrh
2059	0	food spanish party httptcopluqyyyi
2060	0	eskomsa street lights day clayville olifantsfontein happening #loadshedding problems
2061	0	tweetkumud fight endlessly change system atleast going anywhere irrespective result #akdelhi
2062	1	next day makeup looks hawt :kiss_mark:
2063	1	good thing college youre asked evens odds even back page worksheet
2064	1	great day one pouring rain walk apartment without car apartment keys
2065	1	leannrimes yep family #ericgarner feeling really joyful right #blacklivesmatter #shutitdown
2066	0	dont sing live sure hella good looking #smh
2067	1	nosebleeds morning favorite
2068	0	#late night #shopping #bullringbirmingham #sunglasses really lol :beaming_face_with_smiling_eyes: #sayyes says xxx httptcoysuyjqsdr
2069	0	uberstaub real life believe
2070	0	norpolfootball hardly think ntfc give shite fans tbh
2071	0	watch wog head christmas #last #hair #cut #for #christmas
2072	1	today fun
2073	1	myrakhan wont get source ispr
2074	0	nordstromyyc thanks ill check another store calgary
2075	0	much right brother done still car done praising allah still
2076	0	one day daylemme console blunt
2077	1	zachsellsmagic thought people holiday stream holiday cube day
2078	1	legendary anfield european cup atmosphere great hey
2079	1	#lyntoncrosby invent #cameronmustgo puerile attacks edmiliband rw press provoked #webacked led #cameronmustgo
2080	0	suchafucknladee joeljen afford treatment pos goes ways
2081	0	page hogfather terry pratchett httptcokujfgf
2082	0	benmaller public hammering steelers week juicy
2083	0	occupy rent free space cranial cavity lol mrnickking
2084	0	foxwagner fight overtime firefighters dc viewed ruling control board permanent appeals court says #fb
2085	1	great hours sleep
2086	0	anamorphosisplacing objects viewed certain angle create image french artist bernard pras httptcoeqoovuw
2087	1	sahelanth queriernew hudds long shes victim shell white knights trying save damsel distress
2088	0	sororities upset sisters making organizations look bad world sees act #sororitysisters
2089	1	mid speech christmas lacrosse ball #flattering grand cafe httptcouuyeqdfv
2090	1	coin lecoincanard coin lecoincanard coin lecoincanard coin deanbcfc wasalrahman question ask everyday
2091	0	decent christmas party change added bonus missing last train change
2092	1	love fact im sick birthday
2093	0	im knitting scarf yes knitting scarf manual dexterity like knitting problems
2094	0	well look dont #wrestling #sportsentertainment #wwe #raw #smackdown #co httpstcoftcvajyult
2095	0	mediumvillain deray blacks arent elite enough die hospitals remember thats reserved police casualties
2096	1	serjeyms years class picture awesome really awesome :oncoming_fist: hahahahaha :face_with_tears_of_joy:
2097	1	surprised coworker going show today #flurries
2098	0	httpstcoqoawogv forked node get ready future wheres interviews
2099	1	dejanlovrenlfc #ambition #amazing #saintsfc enjoy exit #championsleague
2100	0	maybe delete facebook tab cause id probably get stuff done less distracted
2101	0	really dont wanna get ahead see light end tunnel #rangers
2102	1	also verb forgot forget
2103	1	drunkvinodmehta #bjp joins pdp cm pdp way #hindu #cm take support abdullah family
2104	0	thismamatweets tweet ive got back running
2105	1	ay hours nareceive ko rin yung message haha thanks globe
2106	0	fntfc flaminggrillpub ntfc saintsrugby whats prices like
2107	1	#moment dont wanna tell person fuckin someone else cause might go fuck else lol oo #truth
2108	1	sooooooo #bears looking offensive coordinator well bodes well next season #whatamess
2109	1	hindu tries defend religion communal #gharwapsi
2110	0	mehi dont think im suit person neil caffrey #tvquotes #whitecollar
2111	1	cramming psych pages brain even though learnt cramming isnt effective
2112	1	love dating shows favourite strictly come dancing good works
2113	1	barakravid breaking pm netanyahu slams eu countries europeans hypocrites learned nothing holocaust
2114	1	coopers busy today httptcostcusutru
2115	1	merry christmas love instagram httptcoccfhdtwh :face_with_tears_of_joy: #gifts #spam
2116	1	love write tweet wrong :smiling_face_with_smiling_eyes:
2117	1	thechicago firehouse restaurant goes flames #chicago #fire #cfd #workingpress #cbs #wbbm httptcohvwvuryp
2118	1	nailed #yesimreadingthisbook #catsofinstagram #catstagram #ilovemycat #pawproject httptcowgdszdg
2119	1	prefer lose derby vs #suc fight ligna trophy
2120	0	talkhoops got manually retweeted zach harper #internetcelebrity
2121	1	thank emmerylan live tweeting morning
2122	1	meradharm swamy look die hard fan
2123	1	happy stfx day lost #xring found mos later glistening th green lost creek golf club #xringmiracle
2124	0	cameronjohnso pissed k rn
2125	0	kimoenpeter love song
2126	1	westendproducer whatsonstage musical music department quite unimportant #umitsamusical
2127	1	love coming school knowing tests day
2128	0	long time see #long #along #time #times #no #see #me #you #i #your #say #hi #hello #want #wanna #to #meet httptcoqqqcifaxa
2129	1	avaskoog caffeine free coffee yeah ill next time slice sugarfree cheesecake p
2130	0	desperate need training partners knowledge insight infamous stevepulcinella candidates apply within
2131	0	looks blackboardcalls life alerthelp grades fallen cant get
2132	1	tweeted dangerous glasgow glaswegian party venue followed #win
2133	1	learning finals fucking amazing
2134	0	tbosebestt people drinking driving please
2135	0	endurofergus rarely drink got stomach bug
2136	0	guy chattin shit bus saying look like snoop dogg #kmt #again
2137	0	allanhawco finally chance watch doyle finale thanks great seasons yes cried end
2138	1	people lie really help trust issues #twittereantaboutlife
2139	0	hn hospital hard #badincentives #flu #healthcare #finance #sps
2140	1	cared seconds got distracted :face_with_tears_of_joy:
2141	0	explosions nicely done apparently joker lot common thatsdisconcerting httptcomrrqcwoams #batman #startrek
2142	0	session local #stphoto #rektek #bmx #lookmamnohands #flying #fallingwithstyle httptcotcxcoupx
2143	1	jesus watching much #thenewsroom look getting #sonyhack sermonising
2144	1	nose stuffedawesome
2145	1	suuzeeen grabe affordable na affordable
2146	0	ajmaljami negation sometimes peace achieved way accept content constant searing
2147	0	perty sunrise #fs timelapse mountain httptcovybcamsya
2148	1	well always good time losing bay lylestor lampi bubbs
2149	0	promote #edm would add jazz ppl anything b popular #soobvious #wtf #attentionwhore #keepitreal httptcopivorik
2150	0	jowrotethis wow rickman really looks lot different blond hair
2151	0	grandma tells made raviolis eat know yelled back fuck dont want ravioli nigga
2152	1	libyaliberty linesncircles cant reason someone bio moronic everyone else #sodemocratic
2153	0	excited whole new episode rhoa love show
2154	0	#take #a #deep #breath #its #just #a #bad #day #a #bad #life httptcoymnlztnkpy
2155	0	munros facial expression facial expression right :face_with_tears_of_joy: :face_with_tears_of_joy: #but #im #giving #up #on httptcozinlarapi
2156	1	adamclantonlancezierleinwaityour followup fergusonstereotyping talk audio kid wants hoodrat stuff
2157	0	ass ohh yeaa httptcosfjmzpfd
2158	0	im gonna ask following decision
2159	1	depfm think joke
2160	0	could jihadist hello jihadists radical islamists terrorists #sydneysiege #daesh
2161	1	mericamcfreedom salon bill makes much money making speeches hes honest
2162	1	well today started great
2163	0	friendly reminder #motto #advice #you #are #defined #by #your #past httptcowmppiygw
2164	1	arent loving snow #stockport httptcojhglxaun
2165	0	go subscribe boutitmen youtube httpstcowlhydaexl good music
2166	1	bish defollows #disney #belle #morefollowersplease httptcoijbbplk
2167	0	bbcscotweather horrible day cambuslang christmasy httptcovpnilcjz
2168	1	giants ooooo touching odb greatest giants player ever play game screw best player ever
2169	0	shame jacksonville #jags #shadkhan httptcoxyozlexznu think #police phobic #stooges l httptcobydmpopmx
2170	1	httptcomjcvaiye sun finally decided play #beastside #tahiti httptcobiimkrttn
2171	0	tblightningfeed rawcharge sure hope ev vaccinations date #gobolts boltsbythebay tblightning thunderbugtbl
2172	0	beautys get followers :speak-no-evil_monkey:
2173	0	booked back massage sharnawoodcock backphysio hopefully stop groaning crimbo :thumbs_up: :Santa_Claus: :wrapped_gift: :Santa_Claus:
2174	0	mad matter min cant stand talking
2175	0	always forget good fear ian brown :headphone: #singingoutloud #tune
2176	0	devanaltman completely sensationalized inferring cubs werent serious winning wednesday joke
2177	1	excited christmas party snobby side fammm
2178	1	billisfps bfbulletin ikr true battlefield game
2179	1	louisfarrakhan propose determine sides black white family members #racewar #lovenotwar
2180	0	okay back studying math final
2181	1	anajbbyy yesss makes worse look gorgeous say got face beat wtf #contradiction
2182	0	jack doesnt understand twitter thoughts
2183	0	alaska #hiphop flowtronics whats world coming rizzle p boone pratt token r httptcolhscmxrxnv via boonepratt
2184	0	sammiecurtis oh man get everyone singing ready im :face_with_tears_of_joy:
2185	0	happy holidays boy carl #lrs #holiday #party :smirking_face: :smiling_face_with_sunglasses: :smiling_face_with_sunglasses: :Christmas_tree: :Christmas_tree: httptcokzvxglwoz
2186	0	thank angiegalifas amazing candles new series victoriassecret #atmosphere httptcojohwvxvhb
2187	1	dissecting rat first period great start day :mouse:
2188	1	buzzing school monday
2189	1	jamaicavaper hifistud outfrontcnn cnn point along tc proving #ecigs best advertiser teens
2190	1	katerintree obvi every jesuit heretic :person_tipping_hand:
2191	1	much fun drive front wheel drive car snow
2192	0	akakaamazing aah yes rajneesh saab lol controversial figure
2193	0	nowadays everything somebody ever wanted still get played mxm men
2194	0	drinking imperial ipa greenflashbeer httptcoiljkelduk #photo
2195	1	lunch today #fakelobster #lifestyleoftherichandfamous #worldofswede httptcoaixqemc
2196	1	laboureoin politicians get importance patient dignity right die httptcoadkidknpid
2197	1	#ff ideiasdebolosdocesedelicias different twist regular #frozen cakes love one httptcowsuhwfyhuc
2198	1	torrentfreak monitor
2199	1	mistressbitchin woman puts man irons supports irons
2200	0	filmmaker writer nicole franklin twitter nicoleedits pls follow #econvo #film #director
2201	0	cozmando hed perfect fit beachymedlen
2202	0	funnytruth substitute chicken nuggets httptcojejawjyku uhm thanks
2203	0	billfrombendigo ill wait
2204	0	work done gym done steak tea friday tomorrow #woohoo :grinning_face_with_big_eyes: :thumbs_up:
2205	0	mattyzee okthanks telling passed idea sydney friend
2206	0	eeeek cinema date boo weekend :see-no-evil_monkey: :two_hearts:
2207	0	highway clean section highway people expressed freedom speech stevenswenson zombietacteam ananvii
2208	0	#ukraines #president #meet #russian #french #german #leaders #rules #out #offensive httptcondwmkalim via reuters
2209	1	ive definitely caught sisters flu feeling chesty cough brewing best start week tgim
2210	1	air passenger duty abolished last something help homeless impoverished #autumnstatement
2211	0	always forget many #activists #radicals earnest look back fondly #classwar
2212	1	nasa ooh probably watch replay #orion launch point oh wonderful thats sooo exciting #nothanks
2213	1	love fact school smells like sewer :face_with_medical_mask: :face_with_medical_mask: :face_with_medical_mask: :face_with_medical_mask:
2214	0	jpanimages display given time ryerson
2215	0	day sunbut sunny today :cloud: #decemberphotochallenge #france #sun #or #today #day httptcovwaobdxqm
2216	1	#jeremynortham insulting pianos songs shut fuck man bet thought #epic #gosfordpark
2217	1	exactly wanted start day #shitty
2218	0	mobyhump thank much generous display kindness side
2219	1	u callin im tappin lol sorry
2220	1	know fact sam gonna school today really cherry top perfect monday
2221	1	christmas miracle httptcoxcxklipu
2222	1	work fun today :unamused_face:
2223	1	#euphemism #coercivecontrol #coined #man #lovingly #appropriated #radical #feminist #agenda
2224	1	bed time stories awesome #theyllgiveyounightmares #ohwell #youaskedforit
2225	1	thankful stat teacher dropping lowest quiz cupofjavi #lifesaved
2226	1	sounds like loads fun snow freezing drizzle rain kmh winds httptcofeapvmwlc
2227	1	harrys daleharris rioferdy well done twitter followers succeeded life
2228	1	still work gonna prime
2229	0	ironspike rt randalolson baby name #datavizsource httptcojcrsursvld httptcobcvzigfnks
2230	0	lets pretend
2231	0	important thing today breathe httptcoxpnnjqmhw
2232	1	seen bikes bikes
2233	0	peteregan happy christmas may bring good health happiness every success wish
2234	1	love hold especially music great
2235	0	peshawar school massacre pak must know greater enemy terrorism india #peshawarattack
2236	0	course one lecturers happened barrestaurant birthday meal
2237	0	dlscord foxnews hates antiamericananticonstitution policies actions fixed
2238	1	guess brett mom year gotta love family
2239	0	haadeap word mockery bae like abey :persevering_face:
2240	0	srduncan think go get checked
2241	1	farinhaaaaaa becauseeee miss youu coffee later
2242	1	vikramchandra ndtv #indiawithpakistan never way round
2243	0	httptcoyvzikekavt #teenanalcasting #she sucked dry
2244	1	freezing yay httptcomcqjbgnye
2245	0	backs killing today :grimacing_face: #tramadol
2246	1	need misadventure form broke hand practising rewriting english essay times
2247	0	christmas day heating pizza breadsticks #theboysarebackintown httptcopnpfklz
2248	1	beautiful day
2249	0	#nypd comment provide internal #statistics w :police_car: involved :skull: info given fbi since
2250	1	mini naps night sneezing coughing blowing nose super restful #fluday
2251	0	#kimk dress style love #balenciaga #kimkardashianwest #kimkardashian #vestito #moda #go httptcopsynplsje
2252	0	garciasn bringmethenews arent legislators list legislative accomplisments past years short
2253	1	dukeblueplanet coachkaman number play awesome
2254	0	drawing little girl still cant believe draw good #drawing #daughter httptcovioaylb
2255	1	downplaying social media using hashtag #givepresence
2256	1	thetiser juliebishopmp journalism best
2257	0	loadshedding eissh wonder eskom cell c partnered get paid services suck #dialinginthedark
2258	0	telurotelur went europe
2259	1	us looking sexy #mehrockingmyblumonsoontshirt
2260	0	check httptcoamtmnulyn
2261	1	sheriff stevemayuk probably get write show
2262	0	rush rush rush done pow football window #glasseverywhere #boyswillbeboys
2263	1	great
2264	1	welcome metro rt ballardhssports thanks seattle prep finally removing starters left
2265	1	haha love accidentally spray perfume eye :person_gesturing_OK:
2266	0	realgilbert whats prize
2267	0	prediction putin ditches ruble adopts bitcoin
2268	0	sarcasm thing like #sarcasticbitch
2269	0	long commute work #keyboardcowboy #anyonecancode codeorg httptcogzlqidhm
2270	0	keep seeing need build global societypersonally id rather american society back #tcot #ericgarner #ferguson
2271	0	must pay car insurance dont dont get ripped trust goskippy httptcoecmzq
2272	1	richardjuan malay mo real name haha still nice joke na richard two bagong bago hahahhaah jk
2273	0	ill tell ceaccp books make cracking bonfire dont #frca #freedom
2274	0	shhhhhhnobody movetheyre playing nonelectronic game togethernicely httptcocdilty
2275	0	song awful httptcowbnerxgqf
2276	1	shock duke johnson hurt important game #canes
2277	0	five days #christmas shared #infosec #hirefriday #humor httptcoximrzwvi
2278	1	hirefrank mta omg want one easypay express would mean would use ride path
2279	1	im different im back home blame work crew #rowdy #banter #toomuchlove #family
2280	0	dear next person seeks educate anything please educated means knowing multiple points view http
2281	1	think apple make icloud service options little confusing really getting good
2282	0	httptcohhlzijcil #gapeland #supersweet supersweet lilli simply adorable allleg
2283	1	goddarddonald kroger spoiled rancid food guns aisles rats harristeetersounds great #groceriesnotguns
2284	0	meestahsahmon never ending pointless cunt wins tit tat zero accountability hunners finger pointing
2285	1	another fantastic day
2286	0	clothes black #noshame :bomb:
2287	1	hey know one witnesses supporting darren wilsons story lied racist mind blown httptcokfew
2288	0	pcarsenault noflydawn yes time easy thing dont isnt common knowledge
2289	0	#lol due #respect #kobebryant #mj damn near #close #legends httptcozgoxbvyin
2290	1	beingperry sound like jack kerouac
2291	0	simoneady frankdenneman nimbletechie duncanyb vinfnet simoneady dutchnorthern theres combo speaking yr mind
2292	1	brdieteticassoc bring look forward easter one funnily enough crave salad fruit round xmas
2293	1	thegodlessnorth indonesia blasphemy laws ministry religious affairswhich also happens corrupt ministry
2294	1	nessatuia woww thanks helps alot hahaha saddd :face_with_tears_of_joy:
2295	1	razlansings work enjoy #eh
2296	0	else fails httptcoooadidxzk #relationships #needs via themblog
2297	0	gonna shittest christmas ever without mum gonna get drunk :tropical_drink: :tropical_drink: :tropical_drink: :tropical_drink: :tropical_drink: :tropical_drink:
2298	0	coltonwilliy im sorry chode phone broke
2299	1	another virginmedia moment cant bothered fix broadband problem would like buy iphone us hell
2300	1	johncena vincemcmahon steveaustinbsr hope ambition john cause one else seems
2301	1	seem afford good things material things lifeits simple things need really want life
2302	1	younger siblings okay irritating thing wake open presents thats awesome
2303	1	always fun buses dont turn favorite waiting outside freezing cold like half hour :smirking_face:
2304	0	mattmason danfox hahaha good might stadium rather local council
2305	0	shahbazszm talking rubbish system twitter cant change anything action speaks louder words
2306	0	accepts challenge whos next ends soon ten executive founding member httptcojntzrinq
2307	1	going sleep solid minutes earlier last night #success #justwhatiwanted
2308	1	glasgowcc great job pay extortionate council taxes #disgrace #ongoingproblem httptcofqzuuwkson
2309	0	thank god doesnt get anymore ellielippitt #barber #hairdresser #blondie httptcosneaeeah
2310	0	izedricxgaza try luck tom one free passers makatanggap ng free item david okay na yun tas uwi haha
2311	1	love feeling like ive lied #dontwanttobehere
2312	0	taylorfisherrr look much alike omg lashwkaywiduwb
2313	0	boooooom goals minutes #thatsarsenal
2314	0	ayee love lips trying sound creepy httptcowkznvknhp
2315	0	hayl say :face_with_tears_of_joy:
2316	1	bustedcoverage chasedarby worlds greatest fans
2317	1	upstairs neighbors deciding load laundry freight train falling asleep working great
2318	1	committed privacy open webplease turn javascript display page correctly firefox homepage
2319	0	days want everyone leave alone #in #a #good #mood #nohunting
2320	1	theprojecttv trauma kids suffering fact remains apologised telling truth #stuism
2321	0	exciting hes walking #amazing #strength #hardwork #love httptcosfrlhyg
2322	1	excited work
2323	0	quest #gosupersonic tickets continue
2324	1	love spending five hours night homework please assign teachers
2325	1	watching christmas movies alone like much fun
2326	1	stomach flu againwhat surprise :unamused_face: :face_with_medical_mask:
2327	0	vhsupersonic majorlazer weojispeak #watchoutforthishold line
2328	0	say im lucky
2329	1	im actually kinda surprised people still say ironic statement
2330	1	love waking face licked puppy
2331	0	#youandibacktoyoutube whatwhy christmas forbidden terribile things give back us youtube
2332	1	blushinggs dont let fuckboys get way happy never never lmao #dontbelievemejustwatch
2333	1	yodelonline hi received photo dear parcel china amazing travelling around world
2334	0	eiafc seriously clothes section ff
