Tweet index	Label	Tweet text
2020	0	every parent wants child get ahead help child sponsorshipgrant themmbf #charity
2021	0	one ear breaks headphones frustrating #to
2022	1	stellabearrr oliboxall sounds like flat wonderful morn #hah #wotwot
2023	0	daiyafoods tried pizza tonight got evermancoop #pensacola #yummy  job httptcouaojvnf
2024	0	barackobama happened acorn voter fraud 
2025	1	wow glad cycle weather
2026	0	ugpk yeah honour picture lyrics sketched :flushed_face:
2027	1	 te learn male reproductive system biggest brightest power point slides ever #biology
2028	1	mvp goes concordia wifi
2029	1	 lie
2030	1	cant wait go post office get bent shipping fees mail folks #christmas gifts montana
2031	0	cant wait weekend overthen xmas parties #hateschmoozing
2032	1	silence #tessquare #ericgarner last night broken #nypd siren watch ifussss app httptcoqjqlmu
2033	1	towing company commuter car towed httptcoonbslqahp
2034	1	crystalswi must  bad game superb comedian like philly phil cant squeeze humor
2035	1	 happens httptcockmixbpgar
2036	1	lolit rss agenda modi bribed un officals make yoga  international #secularindia #anticonversionlaw #hypocrites
2037	0	life
2038	1	found th grade education httpstcooujznnuei must slept entire year
2039	0	#notcies #eu keeping deficits successful eus budgetsurveillance mechanism httptcoorylhiw
2040	0	girls wake  dead #worth #watching
2041	0	gomeznei  done finals thurs would nice lol leave fri te :airplane:
2042	0	uovervindelig sex
2043	0	sply wonderful christmas te
2044	0	itvdean aguero long te city could buy bony january
2045	1	 happy two hours sleep got last night :weary_face:
2046	0	secret #change focus energy fighting old building new source unknown #quotes #qvaw
2047	0	rdeye brand designed accessory easy carry comfortable httptcotvkhumwagz
2048	0	tortedelini ill check
2049	1	last  sewing selfie #fashionmajor #rough #sewing #wereso erikarose httptcoymthyuccjd
2050	1	bjpee hv balls dare lift ristrictions mro ahead modis #kashmir visitkashmiris wl show u much thy  #modi
2051	0	shes got something cant trustits something mysterious
2052	1	susancarlson blue ribbon panel 
2053	0	#indonesia #four #large #parts #crashed #airasia #jet #found #on #sea #floor httptcoxajyqiz  reuters
2054	0	dszymborski swydan paul believes rubby webster kelly etc bad players based projections believe upside
2055	1	kkardashian cropped child picture #motheroftheyear httptcofleywkfyzq
2056	1	rt jeremyclarkson places get stuck traffic jam httptconaxwjhk
2057	1	 yess dean smith ref plus side thompson #proved
2058	0	dark grass rustle wwwmonstermmorpg com #brakiest #monstermmorpg #mt httptcozcauxxhrh
2059	0	food spanish party httptcopluqyyyi
2060	0	eskomsa street lights  clayville olifantsfontein happening #loadshedding problems
2061	0	tweetkumud fight endlessly change system atleast going anywhere irrespective result #akdelhi
2062	1	next  makeup looks hawt :kiss_mark:
2063	1	 thing college youre asked evens odds even back page sheet
2064	1	  one pouring rain walk apartment without car apartment keys
2065	1	leannres yep family #ericgarner feeling  joyful right #blacklivesmatter #shutitdown
2066	0	dont sing live sure hella  looking #smh
2067	1	nosebleeds  favorite
2068	0	#late night #shopping #bullringbirmingham #sunglasses  lol :beaming_face_with_smiling_eyes: #sayyes says xxx httptcoysuyjqsdr
2069	0	uberstaub real life believe
2070	0	norpolfootball hardly think ntfc give shite fans tbh
2071	0	watch wog head christmas #last #hair #cut #for #christmas
2072	1	to 
2073	1	myrakhan wont get source ispr
2074	0	nordstromyyc  ill check another store calgary
2075	0	much right brother done still car done praising allah still
2076	0	one  lemme console blunt
2077	1	zachsellsmagic thought  holi stream holi cube 
2078	1	legendary anfield european cup atmosphere  hey
2079	1	#lyntoncrosby invent #cameronmustgo puerile attacks edmiliband rw press provoked #webacked led #cameronmustgo
2080	0	suchafucknladee joeljen afford treatment pos goes ways
2081	0	page hogfather terry pratchett httptcokujfgf
2082	0	benmaller public hammering steelers week juicy
2083	0	occupy rent free space cranial cavity lol mrnickking
2084	0	foxwagner fight overte firefighters dc viewed ruling control board permanent appeals court says #fb
2085	1	 hours sleep
2086	0	anamorphosisplacing objects viewed certain angle create age french artist bernard pras httptcoeqoovuw
2087	1	sahelanth queriernew hudds long shes vict shell white knights trying save damsel distress
2088	0	sororities upset sisters making organizations look bad world sees act #sororitysisters
2089	1	mid speech christmas lacrosse ball #flattering grand cafe httptcouuyeqdfv
2090	1	coin lecoincanard coin lecoincanard coin lecoincanard coin deanbcfc wasalrahman question ask every
2091	0	decent christmas party change added bonus missing last train change
2092	1	 fact  sick birth
2093	0	 knitting scarf yes knitting scarf manual dexterity like knitting problems
2094	0	 look dont #wrestling #sportsentertainment #wwe #raw #smackdown #co httpstcoftcvajyult
2095	0	mediumvillain deray blacks arent elite enough die hospitals remember thats reserved police casualties
2096	1	serjeyms years class picture awesome  awesome :oncoming_fist: hahahahaha :face_with_tears_of_joy:
2097	1	surprised coer going show to #flurries
2098	0	httpstcoqoawogv forked node get ready future wheres interviews
2099	1	dejanlovrenlfc #ambition #amazing #saintsfc enjoy exit #championsleague
2100	0	maybe delete facebook tab cause id probably get stuff done less distracted
2101	0	 dont wanna get ahead see light end tunnel #rangers
2102	1	also verb forgot forget
2103	1	drunkvinodmehta #bjp joins pdp cm pdp way #hindu #cm take support abdullah family
2104	0	thismamatweets tweet ive got back running
2105	1	ay hours nareceive ko rin yung message haha  globe
2106	0	fntfc flaminggrillpub ntfc saintsrugby whats prices like
2107	1	#moment dont wanna tell person fuckin someone else cause might go fuck else lol oo #truth
2108	1	sooooooo #bears looking offensive coordinator  bodes  next season #whatamess
2109	1	hindu tries defend religion communal #gharwapsi
2110	0	mehi dont think  suit person neil caffrey #tvquotes #whitecollar
2111	1	cramming psych pages brain even though learnt cramming isnt effective
2112	1	 dating shows favourite strictly come dancing  s
2113	1	barakravid breaking pm netanyahu slams eu countries europeans hypocrites learned nothing holocaust
2114	1	coopers busy to httptcostcusutru
2115	1	merry christmas  instagram httptcoccfhdtwh :face_with_tears_of_joy: #gifts #spam
2116	1	 write tweet wrong :smiling_face_with_smiling_eyes:
2117	1	thechicago firehouse restaurant goes flames #chicago #fire #cfd #ingpress #cbs #wbbm httptcvwvuryp
2118	1	nailed #yesreadingthisbook #catsofinstagram #catstagram #ycat #pawproject httptcowgdszdg
2119	1	prefer lose derby vs #suc fight ligna trophy
2120	0	talkhoops got manually retweeted zach harper #internetcelebrity
2121	1	thank emmerylan live tweeting 
2122	1	meradharm swamy look die hard fan
2123	1	happy stfx  lost #xring found mos later glistening th green lost creek golf club #xringmiracle
2124	0	cameronjnso pissed k rn
2125	0	koenpeter  song
2126	1	westendproducer whatsonstage musical music department quite unportant #umitsamusical
2127	1	 coming school knowing tests 
2128	0	long time see #long #along #time #times #no #see #me #you #i #your #say #hi #hello #want #wanna #to #meet httptcoqqqcifaxa
2129	1	avaskoog caffeine free coffee yeah ill next te slice sugarfree cheesecake p
2130	0	desperate need training partners knowledge insight infamous stevepulcinella candidates apply within
2131	0	looks blackboardcalls life alerthelp grades fallen cant get
2132	1	tweeted dangerous glasgow glaswegian party venue followed #win
2133	1	learning finals fucking amazing
2134	0	tbosebestt  drinking driving please
2135	0	endurofergus rarely drink got stomach bug
2136	0	guy chattin shit bus saying look like snoop dogg #kmt #again
2137	0	allanhawco finally chance watch doyle finale   seasons yes cried end
2138	1	 lie  help trust issues #twittereantaboutlife
2139	0	hn hospital hard #badincentives #flu #healthcare #finance #sps
2140	1	cared seconds got distracted :face_with_tears_of_joy:
2141	0	explosions nicely done apparently joker lot common thatsdisconcerting httptcomrrqcwoams #batman #rek
2142	0	session local #stphoto #rektek #bmx #lookmamnands #flying #fallingwithstyle httptcotcxcoupx
2143	1	jesus watching much #thenewsroom look getting #sonyhack sermonising
2144	1	nose stuffedawesome
2145	1	suuzeeen grabe affordable na affordable
2146	0	ajmaljami negation sometes peace achieved way accept content constant searing
2147	0	perty sunrise #fs telapse mountain httptcovybcamsya
2148	1	 always  te losing bay lylestor lampi bubbs
2149	0	promote #edm would add jazz ppl anything b popular #soobvious #wtf #attentionwhore #keepitreal httptcopivorik
2150	0	jowrotethis wow rickman  looks lot different blond hair
2151	0	grandma tells made raviolis eat know yelled back fuck dont want ravioli nigga
2152	1	libyaliberty linesncircles cant reason someone bio moronic everyone else #sodemocratic
2153	0	excited whole new episode rhoa  show
2154	0	#take #a #deep #breath #its #just #a #bad # #a #bad #life httptcoymnlztnkpy
2155	0	munros facial expression facial expression right :face_with_tears_of_joy: :face_with_tears_of_joy: #but # #giving #up #on httptcozinlarapi
2156	1	adamclantonlancezierleinwaityour followup fergusonstereotyping talk audio kid wants hoodrat stuff
2157	0	ass h yeaa httptcosfjmzpfd
2158	0	 gonna ask following decision
2159	1	depfm think joke
2160	0	could jihadist hello jihadists radical islamists terrorists #sydneysiege #daesh
2161	1	mericamcfreedom salon bill makes much money making speeches hes honest
2162	1	 to ed 
2163	0	friendly reminder #motto #advice #you #are #defined #by #your #past httptcowmppiygw
2164	1	arent loving snow #stockport httptcojhglxaun
2165	0	go subscribe boutitmen youtube httpstcowlhydaexl  music
2166	1	bish defollows #disney #belle #morefollowersplease httptcoijbbplk
2167	0	bbcscotweather horrible  cambuslang christmasy httptcovpnilcjz
2168	1	giants ooooo touching odb est giants player ever play game screw best player ever
2169	0	shame jacksonville #jags #shadkhan httptcoxyozlexznu think #police phobic #stooges l httptcobydmpopmx
2170	1	httptcomjcvaiye sun finally decided play #beastside #tahiti httptcobikrttn
2171	0	tblightningfeed rawcharge sure hope ev vaccinations date #gobolts boltsbythebay tblightning thunderbugtbl
2172	0	beautys get followers :speak-no-evil_monkey:
2173	0	booked back massage sharnawoodcock backphysio hopefully stop groaning crbo :thumbs_up: :Santa_Claus: :wrapped_gift: :Santa_Claus:
2174	0	mad matter min cant stand talking
2175	0	always forget  fear ian brown :headphone: #singingoutloud #tune
2176	0	devanaltman completely sensationalized inferring cubs werent serious winning wednes joke
2177	1	excited christmas party snobby side fammm
2178	1	billisfps bfbulletin ikr true battlefield game
2179	1	louisfarrakhan propose determine sides black white family members #racewar #notwar
2180	0	okay back studying math final
2181	1	anajbbyy yesss makes worse look gorgeous say got face beat wtf #contradiction
2182	0	jack doesnt understand twitter thoughts
2183	0	alaska #hiphop flowtronics whats world coming rizzle p boone pratt token r httptcolhscmxrxnv  boonepratt
2184	0	sammiecurtis  man get everyone singing ready  :face_with_tears_of_joy:
2185	0	happy holis boy carl #lrs #holi #party :smirking_face: :smiling_face_with_sunglasses: :smiling_face_with_sunglasses: :Christmas_tree: :Christmas_tree: httptcokzvxglwoz
2186	0	thank angiegalifas amazing candles new series victoriassecret #atmosphere httptcojwvxvhb
2187	1	dissecting rat first period    :mouse:
2188	1	buzzing school mon
2189	1	jamaicavaper hifistud outfrontcnn cnn point along tc proving #ecigs best advertiser teens
2190	1	katerintree obvi every jesuit heretic :person_tipping_hand:
2191	1	much  drive front wheel drive car snow
2192	0	akakaamazing aah yes rajneesh saab lol controversial figure
2193	0	nowas everything somebody ever wanted still get played mxm men
2194	0	drinking perial ipa greenflashbeer httptcoiljkelduk #photo
2195	1	lunch to #fakelobster #lifestyleoftherichandfamous #worldofswede httptcoaixqemc
2196	1	laboureoin politicians get portance patient dignity right die httptcoadkidknpid
2197	1	#ff ideiasdebolosdocesedelicias different twist regular #frozen cakes  one httptcowsuhwfyhuc
2198	1	torrentfreak monitor
2199	1	mistressbitchin woman puts man irons supports irons
2200	0	filmmaker writer nicole franklin twitter nicoleedits pls follow #econvo #film #director
2201	0	cozmando hed perfect fit beachymedlen
2202	0	nytruth substitute chicken nuggets httptcojejawjyku uhm 
2203	0	billfrombendigo ill wait
2204	0	 done gym done steak tea fri tomorrow #wooo :grinning_face_with_big_eyes: :thumbs_up:
2205	0	mattyzee ok telling passed idea sydney friend
2206	0	eeeek cinema date boo weekend :see-no-evil_monkey: :two_hearts:
2207	0	highway clean section highway  expressed freedom speech stevenswenson zombietacteam ananvii
2208	0	#ukraines #president #meet #russian #french #german #leaders #rules #out #offensive httptcondwmkal  reuters
2209	1	ive definitely caught sisters flu feeling chesty cough brewing best  week tg
2210	1	air passenger duty abolished last something help homeless poverished #autumnstatement
2211	0	always forget many #activists #radicals earnest look back fondly #classwar
2212	1	nasa o probably watch replay #orion launch point  wonderful thats sooo exciting #no
2213	1	 fact school smells like sewer :face_with_medical_mask: :face_with_medical_mask: :face_with_medical_mask: :face_with_medical_mask:
2214	0	jpanages display given te ryerson
2215	0	 sunbut sunny to :cloud: #decemberphotochallenge #france #sun #or #to # httptcovwaobdxqm
2216	1	#jeremynortham insulting pianos songs shut fuck man bet thought #epic #gosfordpark
2217	1	exactly wanted   #shitty
2218	0	mobyhump thank much generous display kindness side
2219	1	u callin  tappin lol sorry
2220	1	know fact sam gonna school to  cherry top perfect mon
2221	1	christmas miracle httptcoxcxklipu
2222	1	  to :unamused_face:
2223	1	#euphemism #coercivecontrol #coined #man #lovingly #appropriated #radical #feminist #agenda
2224	1	bed te stories awesome #theyllgiveyounightmares # #youaskedforit
2225	1	thankful stat teacher dropping lowest quiz cupofjavi #lifesaved
2226	1	sounds like loads  snow freezing drizzle rain kmh winds httptcofeapvmwlc
2227	1	harrys daleharris rioferdy  done twitter followers succeeded life
2228	1	still  gonna pre
2229	0	ironspike rt randalolson baby name #datavizsource httptcojcrsursvld httptcobcvzigfnks
2230	0	lets pretend
2231	0	portant thing to breathe httptcoxpnnjqmhw
2232	1	seen bikes bikes
2233	0	peteregan happy christmas may bring  health happiness every success wish
2234	1	 hold especially music 
2235	0	peshawar school massacre pak must know er enemy terrorism india #peshawarattack
2236	0	course one lecturers happened barrestaurant birth meal
2237	0	dlscord foxnews hates antiamericananticonstitution policies actions fixed
2238	1	guess brett mom year gotta  family
2239	0	haadeap word mockery bae like abey :persevering_face:
2240	0	srduncan think go get checked
2241	1	farinhaaaaaa becauseeee miss youu coffee later
2242	1	vikramchandra ndtv #indiawithpakistan never way round
2243	0	httptcoyvzikekavt #teenanalcasting #she sucked dry
2244	1	freezing  httptcomcqjbgnye
2245	0	backs killing to :gracing_face: #tramadol
2246	1	need misadventure form broke hand practising rewriting english essay tes
2247	0	christmas  heating pizza breadsticks #theboysarebackintown httptcopnpfklz
2248	1	beautiful 
2249	0	#nypd comment provide internal #statistics w :police_car: involved :skull: info given fbi since
2250	1	mini naps night sneezing coughing blowing nose super restful #flu
2251	0	#kk dress style  #balenciaga #kkardashianwest #kkardashian #vestito #moda #go httptcopsynplsje
2252	0	garciasn bringmethenews arent legislators list legislative accomplisments past years short
2253	1	dukeblueplanet coachkaman number play awesome
2254	0	drawing little girl still cant believe draw  #drawing #daughter httptcovioaylb
2255	1	downplaying social media using hashtag #givepresence
2256	1	thetiser juliebishopmp journalism best
2257	0	loadshedding eissh wonder eskom cell c partnered get paid services suck #dialinginthedark
2258	0	telurotelur went europe
2259	1	us looking sexy #mehrockingmyblumonsoontshirt
2260	0	check httptcoamtmnulyn
2261	1	sheriff stevemayuk probably get write show
2262	0	rush rush rush done pow football window #glasseverywhere #boyswillbeboys
2264	1	welcome metro rt ballardhssports  seattle prep finally removing ers left
2265	1	haha  accidentally spray perfume eye :person_gesturing_OK:
2266	0	realgilbert whats prize
2267	0	prediction putin ditches ruble adopts bitcoin
2268	0	sarcasm thing like #sarcasticbitch
2269	0	long commute  #keyboardcowboy #anyonecancode codeorg httptcogzlqidhm
2270	0	keep seeing need build global societypersonally id rather american society back #tcot #ericgarner #ferguson
2271	0	must pay car insurance dont dont get ripped trust goskippy httptcoecmzq
2272	1	richardjuan malay mo real name haha still nice joke na richard two bagong bago hahahhaah jk
2273	0	ill tell ceaccp books make cracking bonfire dont #frca #freedom
2274	0	shhhhhhnobody movetheyre playing nonelectronic game togethernicely httptcocdilty
2275	0	song awful httptcowbnerxgqf
2276	1	shock duke jnson hurt portant game #canes
2277	0	five s #christmas shared #infosec #hirefri #humor httptcoxrzwvi
2278	1	hirefrank mta omg want one easypay express would mean would use ride path
2279	1	 different  back home blame  crew #rowdy #banter #toomuch #family
2280	0	dear next person seeks educate anything please educated means knowing multiple points view http
2281	1	think apple make icloud service options little confusing  getting 
2282	0	httptchlzijcil #gapeland #supersweet supersweet lilli sply adorable allleg
2283	1	goddarddonald kroger spoiled rancid food guns aisles rats harristeetersounds  #groceriesnotguns
2284	0	meestahsahmon never ending pointless cunt wins tit tat zero accountability hunners finger pointing
2285	1	another fantastic 
2286	0	clothes black #noshame :bomb:
2287	1	hey know one witnesses supporting darren wilsons story lied racist mind blown httptcokfew
2288	0	pcarsenault noflydawn yes te easy thing dont isnt common knowledge
2289	0	#lol due #respect #kobebryant #mj damn near #close #legends httptcozgoxbvyin
2290	1	beingperry sound like jack kerouac
2291	0	soneady frankdenneman nbletechie duncanyb vinfnet soneady dutchnorthern theres combo speaking yr mind
2292	1	brdieteticassoc bring look forward easter one nily enough crave salad fruit round xmas
2293	1	thegodlessnorth indonesia blasphemy laws ministry religious affairswhich also happens corrupt ministry
2294	1	nessatuia woww  helps alot hahaha saddd :face_with_tears_of_joy:
2295	1	razlansings  enjoy #eh
2296	0	else fails httptcoooadidxzk #relationships #needs  themblog
2297	0	gonna shittest christmas ever without mum gonna get drunk :tropical_drink: :tropical_drink: :tropical_drink: :tropical_drink: :tropical_drink: :tropical_drink:
2298	0	coltonwilliy  sorry chode phone broke
2299	1	another virginmedia moment cant bothered fix broadband problem would like buy iphone us hell
2300	1	jncena vincemcmahon steveaustinbsr hope ambition jn cause one else seems
2301	1	seem afford  things material things lifeits sple things need  want life
2302	1	younger siblings okay irritating thing wake open presents thats awesome
2303	1	always  buses dont turn favorite waiting outside freezing cold like half hour :smirking_face:
2304	0	mattmason danfox hahaha  might stadium rather local council
2305	0	shahbazszm talking rubbish system twitter cant change anything action speaks louder words
2306	0	accepts challenge whos next ends soon ten executive founding member httptcojntzrinq
2307	1	going sleep solid minutes earlier last night #success #justwhatiwanted
2308	1	glasgowcc  job pay extortionate council taxes #disgrace #ongoingproblem httptcofqzuuwkson
2309	0	thank god doesnt get anymore ellielippitt #barber #hairdresser #blondie httptcosneaeeah
2310	0	izedricxgaza try luck tom one free passers makatanggap ng free item david okay na yun tas uwi haha
2311	1	 feeling like ive lied #dontwanttobehere
2312	0	taylorfisherrr look much alike omg lashwkaywiduwb
2313	0	boooooom goals minutes #thatsarsenal
2314	0	ayee  lips trying sound creepy httptcowkznvknhp
2315	0	hayl say :face_with_tears_of_joy:
2316	1	bustedcoverage chasedarby worlds est fans
2317	1	upstairs neighbors deciding load laundry freight train falling asleep ing 
2318	1	committed privacy open webplease turn javascript display page correctly firefox homepage
2319	0	s want everyone leave alone #in #a # #mood #nunting
2320	1	theprojecttv trauma kids suffering fact remains apologised telling truth #stuism
2321	0	exciting hes walking #amazing #strength #hard # httptcosfrlhyg
2322	1	excited 
2323	0	quest #gosupersonic tickets continue
2324	1	 spending five hours night home please assign teachers
2325	1	watching christmas movies alone like much 
2326	1	stomach flu againwhat surprise :unamused_face: :face_with_medical_mask:
2327	0	vhsupersonic majorlazer weojispeak #watchoutforthishold line
2328	0	say  lucky
2329	1	 actually kinda surprised  still say ironic statement
2330	1	 waking face licked puppy
2331	0	#youandibacktoyoutube whatwhy christmas forbidden terribile things give back us youtube
2332	1	blushinggs dont let fuckboys get way happy never never lmao #dontbelievemejustwatch
2333	1	yodelonline hi received photo dear parcel china amazing travelling around world
2334	0	eiafc seriously clothes section ff
2335	1	shadoyaosman cant find pair would fit :see-no-evil_monkey: :speak-no-evil_monkey: :speak-no-evil_monkey: :face_with_tears_of_joy:
2336	0	diversechurch whales  httptcoeuuxiufcb
2337	0	get raw
2338	0	bigbillybmoney haha noo dont need new boobs old ones fabulous :squinting_face_with_tongue: :squinting_face_with_tongue: :squinting_face_with_tongue:
2339	1	 week   #fml
2340	0	ggstudiocongratulations gg giving us amazing collections yrsin fact planning u prospictive :smiling_face_with_smiling_eyes:
2341	0	#all #cute #dude #girlygirl # #into #is please rt httptcolbihbe httptcothyrbdtg
2342	1	keep telling friends  busy need stop blowing cant stop httptcobhiwoejm
2343	0	mikereiss fading public doesnt apply gambling exact opposite matthewberrytmr youre  shape
2344	1	secret santa one erhotter  colleagues httptcoellkapfh
2345	0	excitement #evc follow evcindia answer sple questions win passes gig #getenchanted httptconeazkoivt
2346	0	notthecubsway drcubcolclasure red sox follower vouch gomes clubhouse leader  teammate
2347	0	enroll members leg lr help personallyenrolled members get executive w diamond pkgs httptcoxtujjtct
2348	1	 longer vehicle :pensive_face: :disappointed_face:
2349	0	getting ready #yester #christmaseve #lastnight httptcoygeol
2350	0	#notcies #eu eu backs top earlycareer researchers million httptcoefsypssc
2351	1	thenewdeal onetoo damn socialist
2352	1	 seeing guys got
2353	1	think cartwheel httptcopxuszuupn
2354	1	dont like clowns  going one
2355	0	someone please tell video
2356	0	drinking mercury winged messenger planet series bellsbrewery httptcoiogzrrsfgl #photo
2357	1	found making babies final thurs  thing much te study
2358	0	  hank satur  starving
2359	0	long wait till released co turns temperature httptcoufdoclfm httptcopuzjgwlue
2360	1	cant wait #facup rd draw
2361	0	redstate  commit cres resist cops attack cops endangering lives respect law 
2362	1	fleury shut outs far season hes still  though
2363	0	noellemillis typed lisp hahah
2364	0	santa looks name :smirking_face: :person_gesturing_NO: :crown: #sassy #naughty #or #nice #insta #instadaily #christmas httptcosrgscptb
2365	1	dont wanna hate religious  cos one  religious music #ahaa
2366	1	theres millions autobot troll accounts twitter post dumb sht rts  call stupid naive
2367	1	keep running problems always s
2368	1	would like thank nephew giving horrible cold sore throat etc much appreciated
2369	1	enabling windows firewall perfectly reasonable thing package software installer #sccmadmininhealthcare
2370	1	microphone fails conversation years ago disruptivedean #webrtc #webrtcparis
2371	1	welp goes bucks drain  ku student housing get
2372	0	pressure unreal keep
2373	0	#soundcloud dl httptcoicrnhduh follow lexinreallife #atl #consciousmusic httptcoppzajrvm
2374	1	absolutely  moving house
2375	1	powerful picture taken #protester #night #christmas real httptcoevdeheqpsj
2376	1	listened gme shelter driving rain :face_with_tears_of_joy:
2377	1	taking mansion mexicans mikeyglander
2378	0	getontvn thesharktweet whats going sharks hair looks like council cut
2379	0	#notcies #eu liverpool ers miscarriage justice victs httptcokkyxacur
2380	1	haleymae ha dont haters misguided souls thought mentions bulletin board issues
2381	0	merrinaised lisatagaloa yip likely next te get #suckered #making anotherone :winking_face_with_tongue:
2382	1	 hearing s explanations dating world america library studying
2383	0	eskom loadshedding hammers rand httptcolcttrvasn current spot rate usdr httptcopgzhdkbjgd #vivaancviva
2384	1	 person
2385	1	hollyb lottiebaring cant wait see ya
2386	1	wow feel 
2387	1	twitter slams austin strange fruit pr firm spurring drop name shared song lynching httptcodsnzfta
2388	1	watchthisface looking forward te traipse stairs postie baby attached nipple :flushed_face:
2389	1	ragavendra tesofindia r less bcci arnab keeps bashing news hour
2390	1	yep true patriots httptcolaztlmaho
2391	1	jackheverin joelbateman taysmith mattyprosser head mathers batting #powerful #intidating
2392	0	darrellr ebjunkies id prefer slew #ferguson protestors across usthey stop traffic shut dwn bridges
2393	1	jnslavin think may use ads
2394	0	quikr vhsupersonic dillonfrancis bcoz #nasty s #gosupersonicquikr
2395	1	awfulannouncing dont believe
2396	1	nothing like hr swing back  walker make feel like million bucks #shifterlife
2397	0	dont respect beliefsi respect right #atheist #atheism
2398	0	gary neilby parkzthedon tonybrown gazthegooner losdagooner mmmm :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:
2399	0	speakeasy httptcobgyuax
2400	1	wow #shocker rt theatlantic dick cheney cia torture id minute httptcocppritmqzj httptconsznaqec
2401	0	one season togo #onetreehill
2402	1	late howie carr wd amused see granny warren putting wood bowtied bum kisser
2403	1	michael sexy face cough httptcoowjgozqju
2404	1	 made 
2405	1	feels  get go straight school though
2406	0	hey everyone want christmas gift send one nvidiageforce #gtx httptconcsqoqpw
2407	0	pretty sure theres satanic baby apartment next door stays howling crying howling  night ugh #killmenow
2408	0	httptcovnpjosack #gapingangels #georgeous georgeous busty blonde drilled aroused holes
2409	0	rjguir wearing pin sent rest video yester made  #made #addicted httptcorpvpdfdrqw
2410	0	arlo ugh painful sure cant win em spose shouldnt ever look like
2411	0	think saltnpepa geico commercial think pretty terrible
2412	0	 officially twitter sure pound signs
2413	1	moment realize done whole year
2414	1	yeah prom portant event life
2415	1	wishing relationship real
2416	0	#exclusive #indonesia #airasia #crash #probe #focuses #ting #request #clb #weather httptcodrtibijny  reuters
2417	0	craftsboy marvelloussounds nothing like jingle bells song ive ever heardi see mismatched sockstights cricket gear
2418	0	indian urdu daily advocates murdering apostates extremist hindu groups convert musls first httptconaswvjnlze
2419	0	company profile twins ventures llc httptcobegvmfu #twins #ventures #llc
2420	0	photo pc lace corset size smallxl price leave size email invoice httptcoxrprltkxm
2421	0	much easier write  feeling actually speak get nervous stumble words heart
2422	0	bacon thats thats tweet
2423	0	yup amazing isnt acepraline thelexzane eppicbarz
2424	0	photo dance icon sports brashorts bikini lingerie one size leave email invoice httptcoakmevicvk
2425	0	better score better ones
2426	1	realalexjones put soaps shampoo healthy
2427	0	tylerjshock score someone
2428	1	calamity lieseverything fake accept isnt true truth comes deny
2429	1	taking christmas lights swamp blast
2430	0	annakrystyna freshman semester first year #anya #finalsamiright
2431	0	dont know whats worsethe fact mcdonalds open christmas   actually eating right
2432	1	 body cant handle school stress makes physically sick
2433	1	finally going bed definitely looking forward waking hours :thumbs_up:
2434	0	sommelierkeith aww bless ya enjoy break babe yeah   finally recovering hows ya tash going :face_blowing_a_kiss:
2435	1	platoon strategy aint bad mean line army #mets
2436	1	 going dr cause  sure strep #awesome
2437	0	patwilsoninfo huh graphical representation whats happening nothing take photo
2438	0	te face truth never
2439	1	guy ed jack hammering  right outside window stop anyte #sleepingbeauty
2440	1	thelouiemiguel way  new year
2441	0	girlmy reason put makeup  satisfied faceunlike bitch #winter
2442	0	 look wrapping presents easyheres video prove ithttptcofqfevnka
2443	1	write cover page thesis laptop commits suicide #thankgodforbackups httptcobdjhlbcg
2444	1	havent talked s thats cool guess
2445	1	interview cancelled north korea mense comedy would blow mortal minds
2446	1	sky looks beautiful to httptcodefoxpzi
2447	0	foxnews hey #russia make money #tweeting yethttptcoqwbriavk #foxnews clip explains howhttpstcocpjzkegne
2448	0	aww ive seen pictures benbotica to hows recovery going #getsoon
2449	1	team playoff picked  didnt solve schools still pissed  shocked #cfbplayoff
2450	1	calgarysenate yes mans property privilege happypunksgrl #ironagethinking
2451	1	 ski school instructor patrick soon ill ready black slopes httptcoqwikebioe
2452	1	everyones full ruddy xmas cheer
2453	1	numbdave know house hermetically sealed environment askegg seculawyer stardancer
2454	0	one things sure a make yall folks remember
2455	1	sending best wishes coers 
2456	0	#cant #identified #uk allow #syrian refugees #entry among #islamists potential #terrorists
2457	1	rowdiejones continuationists demand prooftext cessationism bibchr beautiful observation
2458	0	yep exactly youre thinking someone called ambulance former audi r #audi #r #carporn httptcoyrocockb
2459	0	srbachchan u use smartphonehttptcoqwbriavksmartphone app pays youseehttptcordlrugnie go httpstcocpjzkegne
2460	0	fuck u come commercial injury break w delay game #redskins
2461	0	#notcias #eu #europ santa juncker bring gift healthier eu httptcofhczsu
2462	1	 httptcogwtziotr
2463	1	irony died tes clax sholay police urged thakur take law hands #bollywood
2464	1	done much httptcobydnpeqv
2465	0	bdutt best reports frm field bad studio field true story teller
2466	1	 knee machines httptcobnkzlbse
2467	0	ebcooper condone murder rude file nincompoop update
2468	0	#minivan #mom #ebony #wilkerson #guilty #by #reason #of #insanity #judge florida judge ruled fri httptcojblfejxft
2469	0	davebett long yeah directors cut longer :beaming_face_with_smiling_eyes: need see penguins madagascar btw
2470	0	 to go fuck
2471	1	 ing hour getting paid
2472	1	 wake grumpy #effroommates #yourtooloud #personalalarmclock #notnecessary #bequieter #ugh
2473	1	luxtonr adamjamesberack lfc worst  years still efc ny #wishwehadamilstriker
2474	0	kidding unacceptable httptcozijtdi
